id,label_0,label_1,label_2,label_3
121972,1.0,2.0188300984653384e-38,2.859184146915128e-24,1.5863841618493913e-28
121973,1.0,0.0,1.5675508973685168e-26,6.126985927313445e-36
121974,1.0,0.0,2.6129296561716412e-30,1.5160088911390992e-36
121975,1.0,1.3243444968299069e-31,3.865708817013877e-17,1.1253785771435406e-20
121976,1.3923328346016824e-33,2.7615290745556667e-39,4.45673989434885e-33,1.0
121977,3.50317478624147e-30,4.654392894764748e-37,1.0,1.4374519647043974e-41
121978,0.0,0.0,5.613057616040907e-34,1.0
121979,2.164188522851698e-22,3.3346170807941418e-21,1.0,2.1001306770082296e-17
121980,1.0,3.2318935117155996e-24,8.49558562308972e-20,2.1059399002757405e-16
121981,1.0,0.0,3.716923889872879e-23,1.212994877562672e-30
121982,1.034158266671715e-42,1.038523031128394e-38,9.725308736343949e-28,1.0
121983,1.0,1.135081795436498e-31,2.9087725461070524e-20,1.6012694625372664e-26
121984,4.300135577815513e-34,0.0,2.118124375642493e-36,1.0
121985,3.5301183751376942e-19,9.002469947117425e-21,1.0,1.0804881961586267e-20
121986,1.0,1.5447101517607475e-39,5.478382958447945e-29,4.0582175547193396e-33
121987,1.0,0.0,4.933675887404613e-23,3.293043226504749e-27
121988,2.966899173591719e-40,6.782573966685264e-29,1.0,0.0
121989,1.0,7.445985964323244e-30,1.3326555945385257e-31,8.718217704673706e-26
121990,1.0,3.999305817183028e-42,1.2248246699212378e-21,1.5761554901368524e-26
121991,3.658443274246891e-25,1.4431917519666864e-27,1.0,2.6674665379029e-29
121992,2.3541814200656927e-43,3.303140740106459e-41,6.46927263890659e-26,1.0
121993,1.2365478038741483e-40,4.2078610676284904e-40,1.2277479899423282e-29,1.0
121994,1.0,1.1927558367759212e-36,4.186832415844273e-25,7.001263913723542e-30
121995,1.0,4.4334167040471795e-29,9.208315530516683e-17,4.783725420007858e-23
121996,1.0,1.7341273515976888e-27,4.603090950422332e-18,1.414144873293359e-19
121997,1.0,0.0,3.905749439872665e-30,4.0637655465419695e-44
121998,1.0,1.2737900347939798e-30,5.6180216967654985e-21,5.919741605966929e-24
121999,1.0,0.0,2.3016242526003998e-36,4.537362388529828e-40
122000,1.0,0.0,3.283584191833411e-35,6.112463901384852e-42
122001,4.3226865185810766e-33,2.0327399475416122e-38,1.2147945180815188e-25,1.0
122002,2.385512419159945e-25,1.1942856511250062e-36,1.4896205777179506e-30,1.0
122003,4.249258199429278e-27,8.175100691792681e-38,1.0,1.6815581571897805e-44
122004,3.1170059110539668e-27,2.2587966981744427e-27,1.0,1.9134369760983803e-26
122005,1.0,1.3411129152574997e-21,8.775402083505656e-20,2.6990614867007635e-16
122006,1.0,3.183464906870584e-23,3.8871746993318446e-20,5.164280819037485e-22
122007,1.0,0.0,9.193450117802007e-21,1.876698745369826e-27
122008,6.300956759531896e-31,1.1095928759201468e-36,4.219730611893911e-27,1.0
122009,1.0,7.006492321624085e-45,3.054884198103406e-29,1.3895584842627494e-32
122010,1.0,3.312129577439615e-27,7.253758447591536e-26,2.069028675636478e-19
122011,1.0,4.6799721460565654e-24,2.902558571475098e-17,2.273007795776875e-19
122012,1.885601460357417e-30,4.902876734684372e-35,1.5046520471598815e-30,1.0
122013,1.0,6.746063811637331e-21,5.587700239501896e-26,2.1017750470991874e-23
122014,8.870274344600546e-36,3.949511495881461e-31,1.0,1.1883193213537137e-35
122015,1.0,1.1772662248851598e-33,3.261423633678477e-29,7.383307477062823e-30
122016,1.0,2.0450724389045012e-26,3.663880823896997e-15,5.185329011335265e-20
122017,1.0,0.0,5.457905677879308e-34,3.2580189295552e-42
122018,1.0,0.0,1.963942980833025e-36,1.401298464324817e-45
122019,1.0,1.713046039349512e-22,7.798555649498482e-25,1.736907387890312e-20
122020,1.0,1.5697079482349537e-30,2.648254072057072e-21,6.213398208727168e-26
122021,1.3316484839719073e-25,6.85264579634178e-34,1.72893947260186e-30,1.0
122022,1.0,0.0,3.216692095756806e-31,3.81492408628594e-37
122023,1.0,2.7972019295619836e-40,7.622537617421268e-29,3.874002228307894e-26
122024,2.4912298786372578e-12,3.683365285357888e-27,2.3887194674364245e-16,1.0
122025,1.0,2.0819972528567897e-34,1.7338187058227966e-17,2.4105890057164275e-23
122026,1.854021686967101e-19,1.0,5.459363608516426e-19,8.028354583047596e-33
122027,1.0,3.7891803933475026e-22,4.237218625732471e-18,3.892000587347753e-18
122028,3.124895575444342e-43,3.3512052774328e-41,2.494353530405551e-27,1.0
122029,1.0,1.6131864862910778e-28,2.843312217615246e-11,5.940044724819526e-20
122030,3.5913777097217025e-26,1.2897998578397498e-28,3.1781695942278166e-26,1.0
122031,1.0,1.0177866142829193e-25,9.21030179207305e-13,1.386122599758992e-17
122032,8.566222268221966e-23,1.2909887193721664e-24,6.202185995560984e-22,1.0
122033,1.0,1.581105903263206e-18,3.561136718843727e-09,1.4967134519608405e-13
122034,1.0,1.2095546440204739e-34,9.05496935576206e-19,2.7297868982012728e-21
122035,1.0,0.0,5.903804058022012e-37,1.455757967322951e-37
122036,1.0,7.321837013392288e-20,5.4812816707924174e-24,7.072025883461859e-21
122037,1.8529718060486478e-30,8.072597473139806e-28,1.3004231814868428e-26,1.0
122038,1.0,0.0,4.089715703580195e-27,5.79391210552522e-33
122039,1.6815581571897805e-44,2.802596928649634e-45,1.6817853724785115e-29,1.0
122040,1.0,0.0,1.9213442307220827e-33,0.0
122041,1.0,0.0,1.3699358101276791e-34,1.1641292597572275e-38
122042,1.2766906545614135e-28,1.09858997006137e-40,1.659822740023903e-36,1.0
122043,1.0,1.0934153620488567e-22,2.3972826761892163e-12,3.0931690822783627e-15
122044,1.0,0.0,7.972547248180867e-30,3.1629828677046906e-40
122045,1.0,6.904835562525363e-27,3.889572329176432e-15,2.1796411089164016e-21
122046,1.0,4.387467024839638e-30,5.461307712672221e-24,7.319329428850121e-26
122047,1.0,0.0,1.4288195547698323e-32,2.3331619431008204e-42
122048,1.0,2.602351378097618e-41,0.0,1.1210387714598537e-44
122049,0.0,0.0,7.524972753424268e-43,1.0
122050,1.1962003546736039e-29,3.40162338194661e-26,1.0,1.9110584485225213e-34
122051,1.0,2.4263356792922418e-39,6.326770324450637e-18,8.64883679583606e-30
122052,1.0,1.469293760132345e-28,1.6491719624579966e-14,1.1236821134592314e-16
122053,3.158110437658651e-13,1.0,7.895072806239287e-14,4.006778101194079e-18
122054,2.171592230164169e-41,0.0,3.2901717228191326e-39,1.0
122055,1.0,1.696211596170802e-21,1.4412551013753827e-12,6.902533744096917e-15
122056,1.3659128114645775e-26,5.075470162111792e-32,1.0,6.004262342734633e-29
122057,1.0,3.382736224466498e-08,1.4692280378425515e-11,1.0941724956636811e-11
122058,1.0,1.099354516030261e-29,7.887475937141952e-13,1.3793094088270073e-22
122059,2.416819461421012e-41,7.372228763495876e-35,1.0,0.0
122060,0.0,0.0,6.738315184637916e-38,1.0
122061,3.293763250783197e-39,0.0,5.0159338400660395e-40,1.0
122062,1.0,2.2004635276149117e-33,9.700587967840697e-22,1.6544161298250587e-23
122063,1.0,0.0,6.72376810324583e-27,1.6547289335618892e-34
122064,1.0,1.722148139565973e-28,1.7837503674852485e-19,4.624317417547544e-25
122065,6.12344218103352e-26,1.0,1.0664033723145916e-25,7.029073809171559e-36
122066,0.0,0.0,2.722258268033125e-36,1.0
122067,1.0,0.0,0.0,0.0
122068,8.396130111155042e-27,4.79407944279119e-32,1.0,3.1624285140322037e-38
122069,1.0,0.0,1.1891655587700869e-38,3.923635700109488e-44
122070,2.2772776294195846e-34,6.775989770725088e-26,3.5450553829193266e-20,1.0
122071,1.0,3.0783404600079625e-28,2.6031260139709555e-18,3.118879602382691e-23
122072,1.0,3.3153320367460847e-40,2.021852841290042e-29,1.3486025013650578e-29
122073,1.0,1.2782280253970257e-39,1.4102091869823314e-31,2.1031118405446946e-33
122074,1.0,0.0,4.6820461747116724e-38,9.221685561142151e-37
122075,1.0,1.5781893678209207e-18,1.94574419855623e-17,6.287608903088109e-23
122076,1.0,3.785187411834196e-41,7.655308414994505e-17,1.1988745192347415e-26
122077,2.5223372357846707e-44,1.7866555420141418e-42,5.768423964372096e-31,1.0
122078,7.218274169031903e-15,7.009008040625986e-09,1.3570039193576164e-29,1.0
122079,1.0,8.065185714296422e-19,9.25193243334436e-19,9.18420702069158e-19
122080,1.0,3.3518182370086967e-23,6.593034590521454e-21,6.160944963830989e-14
122081,0.0,0.0,7.642037227133963e-40,1.0
122082,1.0,4.299023720746739e-25,7.654985534344405e-10,1.3462803101207377e-20
122083,1.0,2.2935684231471384e-37,9.26776129640806e-33,2.9370630016577048e-33
122084,1.0,0.0,1.8470419307563767e-32,6.35096403835147e-29
122085,1.2502554654371283e-20,8.8829084212737e-20,1.0,1.4721790005968565e-26
122086,1.0,0.0,6.193631811928939e-28,6.20775219695894e-43
122087,1.0,0.0,0.0,0.0
122088,1.0,9.098578240038779e-38,1.0517176788580127e-26,2.0510371498684155e-30
122089,1.0,1.3668873308327146e-34,1.0940664640793438e-14,1.521051398865627e-25
122090,1.0,6.925930439767403e-37,2.6332147164363236e-28,8.7292116452515e-31
122091,0.0,1.44195013277488e-40,1.7535269470446482e-32,1.0
122092,4.7991130197111896e-24,4.120490206411438e-18,1.3648757367081239e-27,1.0
122093,9.877769156379213e-23,1.6597081967847575e-29,7.995989291666868e-25,1.0
122094,1.0,2.0739217272007293e-42,2.1851008699864764e-30,3.6690883677461717e-35
122095,1.0,1.9536278915383503e-17,2.9167022614539012e-15,4.662259262356311e-17
122096,1.0,3.398438003990718e-38,9.854401960406863e-22,1.5580985779471367e-30
122097,1.0,1.3954054842568823e-19,2.9404330052215545e-21,1.4287798955279242e-19
122098,1.0509738482436128e-43,1.8749373452666052e-42,1.7851752680056875e-24,1.0
122099,3.3254515807712437e-10,5.085734203761893e-20,1.0,5.728205227850525e-17
122100,1.0,7.896842639230927e-16,3.1409278289799633e-18,3.2506818361921643e-20
122101,1.0,0.0,1.1208603121319446e-32,2.0117616949838984e-34
122102,2.4580767072022257e-31,1.6008130510368136e-24,1.0,1.7656500780339128e-40
122103,1.0,6.031069199824852e-38,1.1590091367961862e-27,8.694205092876227e-34
122104,1.0,0.0,8.354398170989136e-21,1.037635782291467e-31
122105,0.0,5.577167888012772e-43,3.946989983357131e-34,1.0
122106,0.0,0.0,3.822485545077367e-29,1.0
122107,1.0,0.0,1.945204478237895e-30,1.5148036399351273e-42
122108,1.0,0.0,4.1563944578904614e-38,1.741558304632753e-35
122109,1.0,0.0,2.1575592254258063e-31,5.605193857299268e-45
122110,1.0,8.12788930021015e-25,3.422883962656269e-16,2.9359795137235474e-16
122111,1.0,0.0,1.536550917131366e-27,1.1968615467360544e-30
122112,1.0,4.5043267434827706e-24,8.81235570589306e-23,2.0023641211095562e-22
122113,1.0,4.071601607554474e-39,5.017312395506224e-18,4.152222622741898e-25
122114,1.0,0.0,1.6955711418330287e-43,1.903551859908118e-39
122115,1.0,5.237666917998422e-30,2.5011898256618306e-16,3.576023579907465e-27
122116,1.0,7.392227749898778e-40,2.1975884681219618e-16,9.153678661857503e-25
122117,1.0,4.7241746486778744e-29,2.0125765773239652e-25,3.64332629761583e-21
122118,1.0,1.858535938028604e-30,1.7323299045246543e-11,7.818085927317577e-20
122119,4.669394821428703e-14,1.0,1.798628723715355e-15,4.7938067468322205e-24
122120,1.0,0.0,2.5627339263793263e-22,2.864464378715424e-34
122121,1.0,7.100689233397132e-26,5.378238292769733e-24,6.98696845203668e-21
122122,1.0,6.4332261575324846e-24,1.3848925160136766e-15,7.287486839191163e-18
122123,5.1665359490637996e-11,2.188889902665636e-10,1.0,1.5327426463525068e-16
122124,1.0,1.6403939177068557e-33,1.6353009158413022e-19,3.1019800521468904e-25
122125,1.0,5.693072989732974e-30,2.906988227052896e-19,6.659223762825631e-24
122126,1.0,1.4907407448549065e-22,8.417175105784186e-14,1.1877830787481542e-15
122127,1.0,4.5242857132457674e-24,1.1747546267584194e-17,2.6443675752581015e-21
122128,1.0,3.9443106827567215e-34,1.8567300777791872e-29,3.2775204376126777e-24
122129,1.0,2.4452982458292617e-26,3.2697798583093323e-23,1.6851371502647513e-22
122130,1.0767421855742354e-38,9.052388079538318e-43,7.312210363748042e-34,1.0
122131,1.0,1.1118636567139715e-29,1.1870558778018793e-19,2.5158314123985058e-23
122132,2.040613988549267e-12,1.0,1.7461262335127445e-15,1.677812103443231e-22
122133,1.0,0.0,4.95735120001659e-31,9.88297018946801e-38
122134,1.0,3.9596538686885774e-36,1.139475557965214e-25,3.687743688330482e-24
122135,1.0,2.5924493323124146e-36,7.198681027510129e-34,3.0185175602667905e-32
122136,5.830909005164895e-36,4.066497163873036e-31,1.0,3.4289773422028274e-42
122137,1.0,6.70485384416633e-23,1.4108616144402515e-14,5.2254062215444444e-14
122138,1.0,0.0,1.625944327725185e-28,7.267955333200227e-37
122139,1.0,0.0,1.5150447315178743e-27,4.871264018170914e-33
122140,1.287036112085034e-23,1.5764095403261885e-24,1.0,1.6425278123266986e-27
122141,1.0,2.2420775429197073e-44,7.010510634405754e-30,2.178742438573174e-22
122142,1.0,0.0,3.7161443154581407e-38,9.166089436933634e-40
122143,1.0,0.0,3.5708565292807764e-35,7.887390575252595e-38
122144,4.1739717292556276e-36,6.169752546971645e-33,2.035691580812781e-28,1.0
122145,1.0,3.666653076413716e-28,7.054233850939254e-16,1.3961981559282554e-20
122146,0.0,2.2422176727661398e-41,4.43842230915771e-38,1.0
122147,1.0,4.708362840131385e-43,1.5515149632265993e-30,1.0420796164333382e-29
122148,1.2591985117452594e-32,1.699281934448128e-28,1.0,1.0406486607689283e-38
122149,1.0,1.4851109102032244e-36,1.4569983543316038e-20,2.3943754686453295e-24
122150,3.1727144492937512e-21,8.335549115898011e-22,1.0,3.5773425888675833e-22
122151,1.0,6.959499155099708e-26,1.4722100866469028e-22,2.9139770843282406e-23
122152,2.5472310935352746e-19,1.0256293017696842e-23,2.405925735885659e-20,1.0
122153,5.338947149077553e-43,6.197004972902239e-30,1.0,0.0
122154,1.0,2.466285297211678e-43,9.38985511197404e-26,1.984837593809039e-34
122155,7.319297227301451e-27,1.395638958381118e-35,1.0,5.208196992504663e-31
122156,1.0,4.6621739451990594e-23,1.1811425865537622e-20,2.608149122009443e-23
122157,1.0,0.0,5.454800788873274e-28,1.1826959038901456e-42
122158,1.0,5.3337058892470205e-36,1.5366859941763788e-19,5.157677122404917e-25
122159,1.496402898003551e-31,2.8219245339006192e-36,1.0,1.1224400699241785e-42
122160,2.178326277156909e-15,6.385137985611117e-23,4.003161617925161e-16,1.0
122161,1.0,2.3960957060669087e-22,7.025767191164406e-16,3.763310703391851e-21
122162,1.0,2.55621748170718e-25,1.091402884273408e-14,7.189723223701463e-22
122163,1.9356961902261574e-34,1.991933295481395e-38,9.310366119713982e-23,1.0
122164,1.0,3.0963454435262547e-22,2.5227077733124916e-19,2.331661799763946e-21
122165,1.0,0.0,3.3211310072454437e-31,4.8482967687341666e-32
122166,1.0,1.932866043339437e-23,2.646741696707228e-19,2.9925298337862316e-22
122167,1.0,2.207069596527056e-12,7.484084542825091e-16,3.5771749061150326e-13
122168,1.0,3.781999550299457e-24,1.4085058451268335e-22,1.0352303660359803e-19
122169,1.0,1.0674409083357659e-18,2.8705571249245293e-19,9.03933771098831e-26
122170,1.0,4.4564680612802226e-33,4.4853922328647197e-26,5.0043182236949736e-24
122171,1.0,0.0,4.0895431245951853e-35,0.0
122172,1.0,0.0,6.919781676630598e-36,7.990203843580107e-42
122173,1.0,2.2495438483495278e-20,2.432994940498173e-13,4.8694900921849443e-14
122174,3.5400442584852124e-40,1.8262517255559447e-35,3.4717441030686184e-27,1.0
122175,3.2544527904300784e-28,8.265428801409147e-26,1.0,7.64309598099128e-36
122176,1.0,8.206310160013397e-24,3.2135091149458555e-20,3.365803599344981e-19
122177,1.0,3.949480242504214e-24,3.116374846577402e-20,4.753789532001204e-20
122178,1.0,3.508851354669342e-42,4.137955626455229e-27,7.915981914883793e-34
122179,1.0,2.065571902417463e-29,1.0718354087375304e-18,4.101173855843236e-24
122180,1.0,4.235489817005018e-33,1.2854312603691165e-16,2.6663278472723206e-21
122181,1.0,1.764248779569588e-39,8.812427488429794e-37,2.0254525307511317e-34
122182,1.0,9.34842697220071e-27,4.056420765962013e-26,3.103252684368821e-21
122183,1.0,2.628835919073357e-41,4.2515835980590106e-24,8.022924850979142e-28
122184,1.0,5.624577738696581e-38,3.8842343197497904e-30,3.8987903333617177e-26
122185,1.0,3.882743466941004e-20,5.173603126446382e-16,3.257172905956479e-13
122186,1.0,0.0,2.210622074856953e-30,2.2001898916318235e-30
122187,3.2229864679470793e-44,0.0,1.1227203296170434e-41,1.0
122188,1.0,8.777733580530654e-42,5.902027778516402e-21,3.243661073098298e-26
122189,1.902162516201252e-35,3.6124437449430184e-39,6.354930529397941e-24,1.0
122190,1.0,8.899534443049767e-40,7.626266620675651e-20,1.287830342174791e-25
122191,1.0,6.629696450078337e-31,2.2549352966569633e-31,1.0753473478836434e-29
122192,1.441885673045521e-37,8.285009014504762e-39,4.161035566027369e-34,1.0
122193,1.0,3.716989911774861e-33,1.3917823865834337e-38,2.1325113216007447e-32
122194,1.0270226470650534e-24,1.0,2.4218589388489704e-25,4.068708430118797e-27
122195,1.0,2.6773702182801526e-33,3.442722307877478e-24,5.009006266128447e-28
122196,1.0,2.314231544307339e-36,4.0038169816558374e-24,3.660699304731886e-28
122197,1.0,3.155294783810019e-38,1.4732512813526935e-27,1.1167421643985548e-24
122198,1.0,9.689362178378334e-26,5.039883737961835e-28,2.7945833018674025e-23
122199,1.0,1.3207009435001863e-25,6.240047364862082e-19,4.639004784868356e-23
122200,1.0,2.8779412870890206e-23,1.913763472780744e-13,9.346202197585418e-15
122201,1.0,9.805973139875553e-33,1.546033381475266e-21,1.980651745485811e-30
122202,7.163700114499242e-26,3.732420489983716e-18,1.0,2.0161447159540873e-30
122203,6.869658473046234e-19,1.0,7.013475162950516e-24,2.9165604187494903e-28
122204,1.0,5.205075501586746e-39,5.4308609981820545e-28,4.11764827157661e-32
122205,1.0,0.0,2.573839288015449e-33,2.1692621510776897e-38
122206,1.0,4.7028891668782095e-20,6.853966992483723e-15,2.9246112727802107e-16
122207,1.0927558040350001e-38,1.716590618797901e-42,4.5111808200060536e-27,1.0
122208,0.0,0.0,1.1911036946760945e-42,1.0
122209,1.401298464324817e-45,0.0,7.419796106674609e-35,1.0
122210,3.082158528250834e-36,6.272383665133916e-27,1.0,7.893514249541695e-42
122211,1.0,3.4757432233747586e-36,4.217622103790796e-27,1.7758460756810273e-28
122212,1.0,4.0947975812941354e-38,3.8952503200495384e-27,5.735079327379382e-29
122213,1.0,1.2720380304542067e-36,1.2728574797836e-15,1.0103714696852615e-24
122214,4.999492573404263e-12,2.525303403888568e-11,1.0,1.6442303934195387e-15
122215,4.203895392974451e-45,2.802596928649634e-45,6.105926142457872e-33,1.0
122216,1.0,0.0,1.0291694647725152e-36,1.44049554012736e-36
122217,7.045317930019317e-35,3.5328775009940927e-28,1.0,2.3385373240099704e-37
122218,5.015240967231329e-20,2.203328444365613e-25,1.2209846464959157e-22,1.0
122219,1.0,8.494995919290838e-29,6.077262911717308e-29,3.351676463050431e-31
122220,1.0,9.2396714776893e-31,5.678742892958e-20,5.044996972232399e-22
122221,1.0,0.0,1.0396701542299881e-35,3.1369220793845634e-37
122222,1.0,2.8888908721279706e-27,5.483035407192337e-25,5.201303102615902e-25
122223,1.0,6.917131580595873e-24,1.2216655433467348e-36,1.1286126973756176e-33
122224,1.0,7.307630240568717e-36,4.491978870971858e-21,2.902807052090067e-29
122225,1.0,4.94294020305936e-41,8.050386630920319e-15,7.801624515635018e-24
122226,1.0,1.7376100957627732e-43,1.0270069684545622e-24,6.0418385577930256e-33
122227,7.631622975266796e-27,1.9511687170480462e-26,1.0,3.0361433574959297e-30
122228,1.0,1.98538893881906e-28,1.263038091523877e-16,1.5433422131680164e-19
122229,1.5377849347500543e-41,3.2902487942346705e-41,4.2208754616900525e-26,1.0
122230,1.0,2.9044256156523924e-28,3.120080566051424e-31,4.772955322949929e-22
122231,2.942726775082116e-44,3.363116314379561e-42,1.790991742838084e-26,1.0
122232,5.491696021410895e-27,8.66731337327641e-27,1.0,1.0472396416673462e-30
122233,1.7613990792084167e-23,4.205335362611921e-18,5.527455904722194e-16,1.0
122234,1.0,0.0,5.479135274832471e-29,1.597175513325306e-34
122235,1.0,8.1123393726540465e-25,2.343100965279371e-29,2.282844822425034e-26
122236,1.0,0.0,1.652681599735439e-38,0.0
122237,1.0,4.6382979169151445e-43,7.09205549330816e-18,1.8009700048383273e-30
122238,1.0,1.2998794879693084e-38,1.965092112025197e-26,1.354382548147373e-28
122239,1.0,0.0,2.540522476737261e-29,3.0634303433277796e-34
122240,3.800292051400174e-25,1.1328014980263759e-32,1.0,1.0095803256603037e-34
122241,1.0,1.6410606315707933e-41,3.729208338011934e-31,4.8367856668353424e-33
122242,1.0,1.9677734055363944e-30,4.640491629902517e-23,1.1345117335495057e-21
122243,5.267107937992055e-27,4.6667217726910845e-26,1.0,8.215392506797105e-41
122244,1.0,1.1804939326303136e-35,2.3654975586018134e-23,6.209897663112153e-24
122245,7.511140892742761e-16,2.5326845437167126e-29,5.867106143965028e-26,1.0
122246,1.0,1.4398407429493284e-30,4.9695655949470296e-15,1.695305251788688e-22
122247,1.0,0.0,1.703739878805056e-22,7.852993182108507e-36
122248,2.443306191049488e-12,2.97958459614027e-18,1.0,4.467782787923045e-20
122249,1.0373653407636479e-26,1.0,1.5203312551408217e-26,1.647938596949658e-26
122250,4.955466331559245e-36,1.577956909312188e-30,1.0,1.117157174713674e-40
122251,0.0,0.0,3.6638537982750272e-37,1.0
122252,1.0,3.841957900521337e-29,3.3942523961545017e-16,6.283658944007035e-21
122253,1.5710788802765437e-31,4.907711559666234e-40,1.0,0.0
122254,4.4489870121289243e-10,9.136502610036852e-20,1.0,1.419232555184346e-16
122255,1.0,1.5512374000075725e-42,3.0793615837812084e-21,9.510149004449258e-26
122256,1.0,2.802596928649634e-45,2.302213721691364e-35,4.566110194681267e-37
122257,1.639120349527872e-15,1.3086640046072825e-26,1.0,2.3595042667604873e-23
122258,1.0,8.77482784803503e-36,2.383300181245574e-19,4.854319063743288e-29
122259,1.4683217974820195e-09,1.0,3.5008806834394e-13,4.385065372902596e-19
122260,6.0671517266120296e-33,2.0736700710793737e-31,1.0,9.087565910279673e-34
122261,1.0,0.0,1.6698552421455012e-23,1.0054205931848655e-29
122262,1.0,1.3060055626266253e-34,3.257053835857171e-25,1.3028647647293652e-28
122263,1.0,4.499732129451644e-28,2.040733804165029e-09,3.279984248615031e-13
122264,1.0,3.9730883378196954e-14,1.992863726601928e-20,3.7285801385538163e-17
122265,1.0,3.0211994890843056e-42,1.3595116907937962e-29,6.056988887933987e-29
122266,2.4912409655109e-37,1.3981111486465498e-28,1.0,3.5217573135257735e-40
122267,2.3238637463213844e-30,5.285684390841193e-35,1.0,2.0328439967551853e-35
122268,4.926241154274903e-33,2.1501512825964158e-28,1.0,4.44211613190967e-43
122269,1.0,7.209226354040988e-36,2.8902024003241156e-12,4.4388397641392086e-18
122270,1.0,4.7052077078069724e-26,2.0737326985264814e-24,2.5882056195949384e-17
122271,1.0,0.0,1.5269219327362937e-34,6.569378565414616e-38
122272,1.0,1.890749426402887e-17,1.2766816683690285e-12,7.290873633991612e-12
122273,6.135243393804951e-28,1.7493373910372068e-25,1.0,5.400913413850223e-32
122274,7.506709181300282e-29,4.4909466189766113e-38,1.4053970192411435e-24,1.0
122275,1.0,1.4069347017852523e-19,4.058462333561552e-12,1.550007274224094e-14
122276,1.0,2.767580928347572e-25,6.979889078462933e-19,1.0534529739847645e-17
122277,1.361854392376878e-19,4.541944399657485e-15,1.0,7.216631271702907e-20
122278,1.0,1.8119274187906864e-22,1.0628919985975763e-22,9.858060013185101e-20
122279,1.0,9.396558008375751e-33,4.885309659886785e-27,1.773935854102749e-29
122280,1.0,4.392370036426139e-40,1.120412096135976e-31,1.1508664742598403e-36
122281,1.0,3.3118170529356796e-25,8.801349705345679e-20,6.880286503146621e-17
122282,1.0,1.825085872138557e-38,2.1593371229478973e-24,7.1473865131691745e-31
122283,1.2625699163566602e-42,2.4985151618911488e-42,4.747978266973858e-25,1.0
122284,1.0,2.7867805686808543e-30,4.870862116152907e-15,2.484981184924185e-26
122285,4.448174142392125e-13,7.202883529922275e-19,1.0,1.9884961483441626e-21
122286,1.0,7.879391403098843e-38,6.749706782584013e-32,1.8314115889520488e-23
122287,1.0,1.307984006892168e-28,1.5868057015378246e-23,1.013902641438252e-27
122288,6.858167589219271e-33,3.6395238238652147e-34,1.0,9.388699710976274e-44
122289,4.1869051290982114e-21,1.1940456736037783e-26,1.0,1.515546020989743e-29
122290,1.0,1.689656407419979e-29,9.180656723121322e-14,2.787973682467158e-21
122291,1.0,2.2556476717521333e-25,1.0158514891786055e-24,5.5331143129953795e-22
122292,1.0,0.0,1.991507482835429e-31,2.896575010159578e-39
122293,1.0902442678911905e-32,1.0,3.6211006804425155e-29,1.1812625156909878e-38
122294,1.0,6.141345680222708e-16,4.599372029106355e-17,4.937830678397535e-18
122295,1.0,3.8787511709573245e-25,9.51790783566681e-20,7.301750256997887e-21
122296,7.190313803619678e-33,8.347652143338882e-27,1.0,1.7902713404676084e-37
122297,1.6705004046713157e-10,7.687385685055924e-16,1.0,2.8769841321684285e-17
122298,1.0,4.6341491358392454e-27,3.5568771388489983e-22,2.560533951086846e-23
122299,9.529627737014035e-38,9.751276049784122e-28,1.0,1.5282981441465752e-40
122300,1.0,0.0,8.980605218107057e-32,9.2754523742834e-37
122301,1.0,3.6256700902948963e-32,6.716704985743809e-16,2.3834926041355693e-18
122302,1.0,0.0,1.0141016800913943e-31,1.2095557690053018e-32
122303,1.0,0.0,6.040086703868316e-33,1.0369608636003646e-43
122304,1.0,3.627541334597654e-41,3.421270200649041e-41,3.836755195321349e-42
122305,1.0,0.0,5.598436796104294e-39,0.0
122306,1.3732724950383207e-43,6.68389503010066e-36,9.91287239042782e-31,1.0
122307,1.0,2.191223866813062e-26,1.7692717264338235e-15,5.510510229508304e-23
122308,1.0,2.5504247602725627e-08,6.740727225527932e-13,5.416933923445798e-14
122309,1.4889728540778513e-15,6.351854014043491e-16,1.0,2.3711463454194986e-21
122310,1.0,0.0,1.391407616958837e-20,2.8732413266719838e-34
122311,5.682795431724656e-20,1.0,1.1892335314861855e-23,8.680248622936356e-35
122312,1.0,8.640472373662926e-35,1.4834810586303718e-20,4.924502444818851e-22
122313,1.0,1.2299474908043547e-35,3.823895952975745e-24,6.232201817738759e-25
122314,5.539294994417465e-39,1.0975672487219279e-33,3.989135885779222e-24,1.0
122315,1.458510867006354e-20,1.0316552138803436e-18,1.0,1.4909633677132471e-21
122316,1.0,6.506513094386742e-28,2.2204121440108273e-27,9.47812833911948e-27
122317,5.583433168376411e-28,1.8265238406796664e-27,2.159903315536668e-26,1.0
122318,1.0,1.5854546178272837e-33,5.64968560142722e-26,1.6146819107075837e-29
122319,1.0,8.488728083324082e-25,8.107043121243136e-19,1.4677262729533057e-19
122320,1.0,2.0742782130817717e-32,4.2904749289360234e-16,1.3581093838523324e-18
122321,1.4904034397862046e-17,3.3492576089496593e-18,3.263794135241293e-18,1.0
122322,1.0,0.0,1.4403621813551071e-38,1.581869784437713e-40
122323,1.0,1.3604614896955854e-21,9.228427348467391e-14,1.96985845728659e-18
122324,1.4163551416461706e-31,2.585295993913189e-31,7.881461972408816e-24,1.0
122325,2.093042375053746e-19,7.206434681887327e-25,1.0,6.859733339671363e-19
122326,0.0,0.0,5.605193857299268e-45,1.0
